公告,#genre#
四川卫视,http://101.19.151.134:808/udp/224.2.2.70:10001$IPV4•线路240-99999
四川卫视,http://101.19.151.191:808/udp/224.2.2.70:10001$IPV4•线路241-99999
四川卫视,http://101.19.151.18:808/udp/224.2.2.70:10001$IPV4•线路242-99999
四川卫视,http://101.19.151.238:808/udp/224.2.2.70:10001$IPV4•线路243-99999
四川卫视,http://101.19.151.201:808/udp/224.2.2.70:10001$IPV4•线路244-99999
四川卫视,http://101.19.151.124:808/udp/224.2.2.70:10001$IPV4•线路245-99999
四川卫视,http://101.19.150.237:808/udp/224.2.2.70:10001$IPV4•线路246-99999
四川卫视,http://112.234.21.109:9901/tsfile/live/0123_1.m3u8$IPV4•线路247-99999
四川卫视,http://101.19.150.87:808/udp/224.2.2.70:10001$IPV4•线路248-99999
四川卫视,http://101.19.150.157:808/udp/224.2.2.70:10001$IPV4•线路249-99999
四川卫视,http://101.19.150.173:808/udp/224.2.2.70:10001$IPV4•线路250-99999
四川卫视,http://101.19.150.205:808/udp/224.2.2.70:10001$IPV4•线路251-99999
四川卫视,http://101.19.150.164:808/udp/224.2.2.70:10001$IPV4•线路252-99999
四川卫视,http://101.19.150.195:808/udp/224.2.2.70:10001$IPV4•线路253-99999
四川卫视,http://101.19.150.62:808/udp/224.2.2.70:10001$IPV4•线路254-99999
四川卫视,http://101.19.150.139:808/udp/224.2.2.70:10001$IPV4•线路255-99999
四川卫视,http://101.19.150.105:808/udp/224.2.2.70:10001$IPV4•线路256-99999
四川卫视,http://101.19.150.89:808/udp/224.2.2.70:10001$IPV4•线路257-99999
四川卫视,http://101.19.150.6:808/udp/224.2.2.70:10001$IPV4•线路258-99999
四川卫视,http://101.19.150.104:808/udp/224.2.2.70:10001$IPV4•线路259-99999
四川卫视,http://101.19.150.177:808/udp/224.2.2.70:10001$IPV4•线路260-99999
四川卫视,http://101.19.150.107:808/udp/224.2.2.70:10001$IPV4•线路261-99999
四川卫视,http://101.19.150.77:808/udp/224.2.2.70:10001$IPV4•线路262-99999
四川卫视,http://101.19.150.242:808/udp/224.2.2.70:10001$IPV4•线路263-99999
四川卫视,http://101.19.150.225:808/udp/224.2.2.70:10001$IPV4•线路264-99999
四川卫视,http://101.19.150.152:808/udp/224.2.2.70:10001$IPV4•线路265-99999
四川卫视,http://101.19.150.25:808/udp/224.2.2.70:10001$IPV4•线路266-99999
四川卫视,http://123.10.78.208:808/hls/44/index.m3u8$IPV4•线路267-99999
四川卫视,http://101.19.150.236:808/udp/224.2.2.70:10001$IPV4•线路268-99999
四川卫视,http://101.19.150.112:808/udp/224.2.2.70:10001$IPV4•线路269-99999
四川卫视,http://101.19.150.56:808/udp/224.2.2.70:10001$IPV4•线路270-99999
四川卫视,http://101.19.150.239:808/udp/224.2.2.70:10001$IPV4•线路271-99999
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111$IPV4•线路272-99999
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111$IPV4•线路273-99999
四川卫视,http://101.19.150.170:808/udp/224.2.2.70:10001$IPV4•线路274-99999
四川卫视,http://101.19.150.245:808/udp/224.2.2.70:10001$IPV4•线路275-99999
四川卫视,http://101.19.150.211:808/udp/224.2.2.70:10001$IPV4•线路276-99999
四川卫视,http://113.101.119.26:8090/hls/140/index.m3u8$IPV4•线路277-99999
四川卫视,http://113.64.147.56:8081/hls/52/index.m3u8$IPV4•线路278-99999
四川卫视,http://113.64.147.56:8081/hls/71/index.m3u8$IPV4•线路279-99999
四川卫视,http://113.64.147.8:8081/hls/52/index.m3u8$IPV4•线路280-99999
四川卫视,http://113.64.147.8:8081/hls/71/index.m3u8$IPV4•线路281-99999
四川卫视,http://113.64.147.90:8081/hls/52/index.m3u8$IPV4•线路282-99999
四川卫视,http://113.64.147.90:8081/hls/71/index.m3u8$IPV4•线路283-99999
四川卫视,http://106.46.147.140:8000/rtp/239.16.10.20:2000$IPV4•线路284-99999
四川卫视,http://59.56.215.8:8000/rtp/239.61.2.251:9494$IPV4•线路285-99999
四川卫视,http://113.64.147.86:8081/hls/52/index.m3u8$IPV4•线路286-99999
四川卫视,http://106.46.147.140:8000/rtp/239.16.20.86:10860$IPV4•线路287-99999
四川卫视,http://113.64.147.86:8081/hls/71/index.m3u8$IPV4•线路288-99999
四川卫视,http://1b6467f415.iok.la:9931udp/239.50.47.73:5000/$IPV4•线路289-99999
四川卫视,http://113.64.147.46:8081/hls/52/index.m3u8$IPV4•线路290-99999
四川卫视,http://113.64.147.46:8081/hls/71/index.m3u8$IPV4•线路291-99999
四川卫视,http://113.64.147.228:8081/hls/71/index.m3u8$IPV4•线路292-99999
四川卫视,http://113.64.147.228:8081/hls/52/index.m3u8$IPV4•线路293-99999
四川卫视,http://113.64.147.235:8081/hls/52/index.m3u8$IPV4•线路294-99999
四川卫视,http://113.64.147.235:8081/hls/71/index.m3u8$IPV4•线路295-99999
四川卫视,http://113.64.147.201:8081/hls/52/index.m3u8$IPV4•线路296-99999
四川卫视,http://113.64.147.201:8081/hls/71/index.m3u8$IPV4•线路297-99999
四川卫视,http://113.64.147.234:8081/hls/52/index.m3u8$IPV4•线路298-99999
四川卫视,http://113.64.147.234:8081/hls/71/index.m3u8$IPV4•线路299-99999
四川卫视,http://113.110.79.88:808/hls/140/index.m3u8$IPV4•线路300-99999
四川卫视,http://115.207.170.162:55555/udp/233.50.200.118:5140$IPV4•线路301-99999
四川卫视,http://115.207.170.162:55555/udp/233.50.201.139:5140$IPV4•线路302-99999
四川卫视,http://115.207.170.162:55555/udp/233.50.201.61:5140$IPV4•线路303-99999
四川卫视,http://111.11.123.42:6610/030000001000/scws/scws.m3u8?livemode=1$IPV4•线路304-99999
四川卫视,http://113.111.19.78:8889/udp/239.77.1.215:5146$IPV4•线路305-99999
四川卫视,http://125.120.192.20:4022/udp/233.50.200.118:5140$IPV4•线路306-99999
四川卫视,http://125.120.192.20:4022/udp/233.50.201.139:5140$IPV4•线路307-99999
四川卫视,http://125.120.192.20:4022/udp/233.50.201.61:5140$IPV4•线路308-99999
四川卫视,http://125.82.171.210:8888/rtp/235.254.198.175:7980$IPV4•线路309-99999
四川卫视,http://125.121.220.174:4022/udp/233.50.200.118:5140$IPV4•线路310-99999
四川卫视,http://125.121.220.174:4022/udp/233.50.201.139:5140$IPV4•线路311-99999
四川卫视,http://125.121.220.174:4022/udp/233.50.201.61:5140$IPV4•线路312-99999
四川卫视,http://1.69.180.138:4022/rtp/226.0.2.179:9344$IPV4•线路313-99999
四川卫视,http://1.69.180.138:4022/rtp/226.0.2.42:8248$IPV4•线路314-99999
四川卫视,http://106.46.113.171:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路315-99999
四川卫视,http://113.57.111.4:1111/tsfile/live/1032_1.m3u8$IPV4•线路316-99999
四川卫视,http://175.10.230.91:8081/tsfile/live/0123_1.m3u8$IPV4•线路317-99999
四川卫视,http://219.156.17.199:9003/hls/42/index.m3u8$IPV4•线路318-99999
四川卫视,http://113.65.9.137:4014/udp/239.77.1.215:5146$IPV4•线路319-99999
四川卫视,http://113.64.147.75:8081/hls/52/index.m3u8$IPV4•线路320-99999
四川卫视,http://113.65.9.137:4014/udp/239.77.0.159:5146$IPV4•线路321-99999
四川卫视,http://113.64.147.75:8081/hls/71/index.m3u8$IPV4•线路322-99999
四川卫视,http://14.117.233.59:9000/udp/239.77.1.215:5146$IPV4•线路323-99999
四川卫视,http://113.64.147.148:8081/hls/52/index.m3u8$IPV4•线路324-99999
四川卫视,http://113.64.147.148:8081/hls/71/index.m3u8$IPV4•线路325-99999
四川卫视,http://113.64.147.130:8081/hls/52/index.m3u8$IPV4•线路326-99999
四川卫视,http://113.64.147.130:8081/hls/71/index.m3u8$IPV4•线路327-99999
四川卫视,http://42.48.50.232:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路328-99999
四川卫视,http://113.64.147.216:8081/hls/52/index.m3u8$IPV4•线路329-99999
四川卫视,http://113.64.147.216:8081/hls/71/index.m3u8$IPV4•线路330-99999
四川卫视,http://113.64.147.219:8081/hls/52/index.m3u8$IPV4•线路331-99999
四川卫视,http://113.64.147.219:8081/hls/71/index.m3u8$IPV4•线路332-99999
四川卫视,http://171.213.129.217:55555/udp/239.93.0.169:5140$IPV4•线路333-99999
四川卫视,http://171.213.129.217:55555/udp/239.93.1.188:5140$IPV4•线路334-99999
四川卫视,http://171.213.129.217:55555/udp/239.93.0.20:1235$IPV4•线路335-99999
四川卫视,http://171.213.129.217:55555/udp/239.93.0.128:5140$IPV4•线路336-99999
四川卫视,http://115.48.61.41:9901/tsfile/live/0123_1.m3u8$IPV4•线路337-99999
四川卫视,http://182.32.204.113:3217/tsfile/live/1048_1.m3u8$IPV4•线路338-99999
四川卫视,http://119.163.199.98:9901/tsfile/live/0123_1.m3u8$IPV4•线路339-99999
四川卫视,http://115.48.60.104:9901/tsfile/live/0123_1.m3u8$IPV4•线路340-99999
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路341-99999
四川卫视,http://61.150.67.62:9901/tsfile/live/0123_1.m3u8$IPV4•线路342-99999
四川卫视,http://113.15.185.150:8181/tsfile/live/0123_1.m3u8$IPV4•线路343-99999
四川卫视,http://115.48.63.37:9901/tsfile/live/0123_1.m3u8$IPV4•线路344-99999
四川卫视,http://113.15.184.196:8181/tsfile/live/0123_1.m3u8$IPV4•线路345-99999
四川卫视,http://60.187.244.54:9901/tsfile/live/0123_1.m3u8$IPV4•线路346-99999
四川卫视,http://113.111.19.78:8889/udp/239.77.0.60:5146$IPV4•线路347-99999
四川卫视,http://113.111.19.78:8889/udp/239.77.1.30:5146$IPV4•线路348-99999
四川卫视,http://211.97.63.3:801:7766/udp/211.97.63.3:801:2186$IPV4•线路349-99999
四川卫视,http://113.111.19.78:8889/udp/239.77.1.215:5146$IPV4•线路350-99999
四川卫视,http://113.111.19.78:8889/udp/239.77.0.159:5146$IPV4•线路351-99999
四川卫视,http://113.111.19.78:8889/udp/239.77.0.163:5146$IPV4•线路352-99999
四川卫视,http://111.8.242.126:9999/tsfile/live/1056_1.m3u8$IPV4•线路353-99999
四川卫视,http://222.217.230.195:8181/tsfile/live/0123_1.m3u8$IPV4•线路354-99999
四川卫视,http://222.217.230.192:8181/tsfile/live/0123_1.m3u8$IPV4•线路355-99999
四川卫视,http://144.52.160.109:9901/tsfile/live/1043_1.m3u8$IPV4•线路356-99999
四川卫视,http://125.82.171.210:8888/rtp/235.254.198.175:7980$IPV4•线路357-99999
四川卫视,http://125.82.171.210:8888/rtp/235.254.198.28:1388$IPV4•线路358-99999
四川卫视,http://223.240.169.141:4022/rtp/238.1.78.30:6168$IPV4•线路359-99999
四川卫视,http://125.82.168.238:8888/rtp/235.254.198.175:7980$IPV4•线路360-99999
四川卫视,http://125.92.167.77:8686/udp/239.77.0.60:5146$IPV4•线路361-99999
四川卫视,http://125.82.168.238:8888/rtp/235.254.198.28:1388$IPV4•线路362-99999
四川卫视,http://125.92.167.77:8686/udp/239.77.1.30:5146$IPV4•线路363-99999
四川卫视,http://125.92.167.77:8686/udp/239.77.1.215:5146$IPV4•线路364-99999
四川卫视,http://171.110.42.238:8181/tsfile/live/0123_1.m3u8$IPV4•线路365-99999
四川卫视,http://125.92.167.77:8686/udp/239.77.0.159:5146$IPV4•线路366-99999
四川卫视,http://125.92.167.77:8686/udp/239.77.0.163:5146$IPV4•线路367-99999
四川卫视,http://118.77.152.185:9901/tsfile/live/0118_1.m3u8$IPV4•线路368-99999
四川卫视,http://223.145.224.76:8000/udp/239.76.246.91:1234$IPV4•线路369-99999
四川卫视,http://223.145.224.77:8000/udp/239.76.246.91:1234$IPV4•线路370-99999
四川卫视,http://60.184.42.71:8889/udp/233.50.201.139:5140$IPV4•线路371-99999
四川卫视,http://223.145.224.76:8000/udp/239.76.253.91:9000$IPV4•线路372-99999
四川卫视,http://60.184.42.71:8889/udp/233.50.201.61:5140$IPV4•线路373-99999
四川卫视,http://60.184.42.71:8889/udp/233.50.200.118:5140$IPV4•线路374-99999
四川卫视,http://163.177.122.122:9901/tsfile/live/1065_1.m3u8$IPV4•线路375-99999
四川卫视,http://171.117.13.242:9999/tsfile/live/0123_1.m3u8$IPV4•线路376-99999
四川卫视,http://222.217.230.193:8181/tsfile/live/0123_1.m3u8$IPV4•线路377-99999
四川卫视,http://223.145.224.77:8000/udp/239.76.253.91:9000$IPV4•线路378-99999
四川卫视,http://125.107.69.141:9901/tsfile/live/0123_1.m3u8$IPV4•线路379-99999
四川卫视,http://14.112.86.85:4022/udp/239.77.1.215:5146$IPV4•线路380-99999
四川卫视,http://101.74.28.105:9901/tsfile/live/0123_1.m3u8$IPV4•线路381-99999
四川卫视,http://163.177.122.71:9901/tsfile/live/1065_1.m3u8$IPV4•线路382-99999
四川卫视,http://14.19.151.0:9900/udp/239.77.1.215:5146$IPV4•线路383-99999
四川卫视,http://110.7.130.51:8096/tsfile/live/0123_1.m3u8$IPV4•线路384-99999
四川卫视,http://110.7.130.91:8096/tsfile/live/0123_1.m3u8$IPV4•线路385-99999
四川卫视,http://110.7.130.134:8096/tsfile/live/0123_1.m3u8$IPV4•线路386-99999
四川卫视,http://119.136.113.11:8888/udp/239.77.0.159:5146$IPV4•线路387-99999
四川卫视,http://115.48.62.70:9901/tsfile/live/0123_1.m3u8$IPV4•线路388-99999
四川卫视,http://119.136.113.11:8888/udp/239.77.1.215:5146$IPV4•线路389-99999
四川卫视,http://118.77.152.195:9901/tsfile/live/0118_1.m3u8$IPV4•线路390-99999
四川卫视,http://115.48.63.221:9901/tsfile/live/0123_1.m3u8$IPV4•线路391-99999
四川卫视,http://124.231.212.230:9999/tsfile/live/0123_1.m3u8$IPV4•线路392-99999
四川卫视,http://125.43.241.34:9901/tsfile/live/0123_1.m3u8$IPV4•线路393-99999
四川卫视,http://110.7.129.204:8096/tsfile/live/0123_1.m3u8$IPV4•线路394-99999
四川卫视,http://101.74.31.52:9901/tsfile/live/0123_1.m3u8$IPV4•线路395-99999
四川卫视,http://101.19.84.8:9901/tsfile/live/0119_1.m3u8$IPV4•线路396-99999
四川卫视,http://119.62.11.48:9901/tsfile/live/0132_1.m3u8$IPV4•线路397-99999
四川卫视,http://119.62.57.128:9901/tsfile/live/0132_1.m3u8$IPV4•线路398-99999
四川卫视,http://119.62.57.8:9901/tsfile/live/0132_1.m3u8$IPV4•线路399-99999
四川卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SICHD/index.m3u8?gMac=unknown&livodToken=539d7323a2cbb4240388051e285321f2684e79db2a7c484168b386d99dc393b3_1720509350_604800&fromCDN=ws$IPV4•线路400-99999
四川卫视,http://163.177.122.75:9901/tsfile/live/1045_1.m3u8$IPV4•线路401-99999
四川卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SICHD/index.m3u8?gMac=unknown&livodToken=aae3b7d3f710cb95ac50e10fd1c8915cbd473aa1d627861a4e331b6470420b14_1720505236_604800&fromCDN=ws$IPV4•线路402-99999
四川卫视,http://106.118.70.215:9901/tsfile/live/0123_1.m3u8$IPV4•线路403-99999
四川卫视,http://58.51.111.46:1111/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路404-99999
四川卫视,http://110.7.129.116:8096/tsfile/live/0123_1.m3u8$IPV4•线路405-99999
四川卫视,http://110.7.130.44:8096/tsfile/live/0123_1.m3u8$IPV4•线路406-99999
四川卫视,http://171.8.168.116:8800/rtp/239.16.10.20:2000$IPV4•线路407-99999
四川卫视,p3p://173.208.176.178:31809/5fe21e1a0007f53d7a37a7a91f1171d7$IPV4•线路408-99999
四川卫视,http://119.62.57.129:9901/tsfile/live/0132_1.m3u8$IPV4•线路409-99999
四川卫视,p3p://173.208.176.178:31809/5fe21e1a0007f53d7a37a7a91f1171d7$IPV4•线路410-99999
四川卫视,http://14.212.185.27:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路411-99999
四川卫视,http://119.62.59.201:9901/tsfile/live/0132_1.m3u8$IPV4•线路412-99999
四川卫视,webview://https://yangshipin.cn/tv/home?pid=600002516$IPV4•线路413-99999
四川卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SICHD/index.m3u8?gMac=unknown&livodToken=539d7323a2cbb4240388051e285321f2684e79db2a7c484168b386d99dc393b3_1720509350_604800&fromCDN=ws$IPV4•线路414-99999
四川卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SICHD/index.m3u8?gMac=unknown&livodToken=aae3b7d3f710cb95ac50e10fd1c8915cbd473aa1d627861a4e331b6470420b14_1720505236_604800&fromCDN=ws$IPV4•线路415-99999
四川卫视,EXTINF:0  group-title="Best TV",浙江卫视$IPV4•线路416-99999
四川卫视,http://119.62.80.45:9901/tsfile/live/0132_1.m3u8$IPV4•线路417-99999
四川卫视,http://123.7.110.43:9901/tsfile/live/0132_1.m3u8$IPV4•线路418-99999
四川卫视,http://125.107.223.224:9901/tsfile/live/0123_1.m3u8$IPV4•线路419-99999
四川卫视,http://14.204.53.128:9901/tsfile/live/0123_1.m3u8$IPV4•线路420-99999
四川卫视,http://58.51.111.46:1111/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路421-99999
四川卫视,http://14.212.185.27:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路422-99999
四川卫视,http://171.110.42.239:8181/tsfile/live/0123_1.m3u8$IPV4•线路423-99999
四川卫视,http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路424-99999
四川卫视,http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路425-99999
四川卫视,http://171.117.12.136:9999/tsfile/live/0123_1.m3u8$IPV4•线路426-99999
四川卫视,p3p://167.114.175.6:55331/5fe21e1a0007f53d7a37a7a91f1171d7$IPV4•线路427-99999
四川卫视,http://175.16.180.250:9901/tsfile/live/0123_1.m3u8$IPV4•线路428-99999
四川卫视,http://60.187.244.125:9901/tsfile/live/0123_1.m3u8$IPV4•线路429-99999
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8$IPV4•线路430-99999
四川卫视,http://42.48.50.232:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路431-99999
四川卫视,http://218.88.97.149:808/hls/22/index.m3u8$IPV4•线路432-99999
四川卫视,http://119.32.12.32:2901/udp/224.1.100.72:11111$IPV4•线路433-99999
四川卫视,http://106.46.113.171:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路434-99999
四川卫视,http://183.94.1.118:8801/tsfile/live/0123_1.m3u8$IPV4•线路435-99999
四川卫视,http://171.124.181.152:8899/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路436-99999
四川卫视,http://175.166.210.240:5111/hls/585736572/index.m3u8$IPV4•线路437-99999
四川卫视,http://113.251.89.199:5555/rtp/235.254.198.175:7980$IPV4•线路438-99999
四川卫视,http://113.251.89.199:5555/rtp/235.254.198.28:1388$IPV4•线路439-99999
四川卫视,http://58.55.58.145:808/udp/239.3.3.95:10001$IPV4•线路440-99999
四川卫视,http://101.19.151.98:808/udp/224.2.2.70:10001$IPV4•线路441-99999
四川卫视,http://101.19.151.48:808/udp/224.2.2.70:10001$IPV4•线路442-99999
四川卫视,http://101.19.151.233:808/udp/224.2.2.70:10001$IPV4•线路443-99999
四川卫视,http://101.19.151.191:808/udp/224.2.2.70:10001$IPV4•线路444-99999
四川卫视,http://101.19.151.18:808/udp/224.2.2.70:10001$IPV4•线路445-99999
四川卫视,http://101.19.151.238:808/udp/224.2.2.70:10001$IPV4•线路446-99999
四川卫视,http://101.19.151.201:808/udp/224.2.2.70:10001$IPV4•线路447-99999
四川卫视,http://101.19.151.124:808/udp/224.2.2.70:10001$IPV4•线路448-99999
四川卫视,http://101.19.150.237:808/udp/224.2.2.70:10001$IPV4•线路449-99999
四川卫视,http://101.19.150.101:808/udp/224.2.2.70:10001$IPV4•线路450-99999
四川卫视,http://101.19.150.87:808/udp/224.2.2.70:10001$IPV4•线路451-99999
四川卫视,http://101.19.150.157:808/udp/224.2.2.70:10001$IPV4•线路452-99999
四川卫视,http://101.19.150.122:808/udp/224.2.2.70:10001$IPV4•线路453-99999
四川卫视,http://101.19.150.173:808/udp/224.2.2.70:10001$IPV4•线路454-99999
四川卫视,http://101.19.150.205:808/udp/224.2.2.70:10001$IPV4•线路455-99999
四川卫视,http://101.19.150.164:808/udp/224.2.2.70:10001$IPV4•线路456-99999
四川卫视,http://101.19.150.195:808/udp/224.2.2.70:10001$IPV4•线路457-99999
四川卫视,http://101.19.150.62:808/udp/224.2.2.70:10001$IPV4•线路458-99999
四川卫视,http://101.19.150.139:808/udp/224.2.2.70:10001$IPV4•线路459-99999
四川卫视,http://101.19.150.105:808/udp/224.2.2.70:10001$IPV4•线路460-99999
四川卫视,http://101.19.150.89:808/udp/224.2.2.70:10001$IPV4•线路461-99999
四川卫视,http://101.19.150.6:808/udp/224.2.2.70:10001$IPV4•线路462-99999
四川卫视,http://101.19.150.104:808/udp/224.2.2.70:10001$IPV4•线路463-99999
四川卫视,http://101.19.150.177:808/udp/224.2.2.70:10001$IPV4•线路464-99999
四川卫视,http://101.19.150.107:808/udp/224.2.2.70:10001$IPV4•线路465-99999
四川卫视,http://101.19.150.77:808/udp/224.2.2.70:10001$IPV4•线路466-99999
四川卫视,http://101.19.150.242:808/udp/224.2.2.70:10001$IPV4•线路467-99999
四川卫视,http://101.19.150.225:808/udp/224.2.2.70:10001$IPV4•线路468-99999
四川卫视,http://101.19.150.152:808/udp/224.2.2.70:10001$IPV4•线路469-99999
四川卫视,http://101.19.150.25:808/udp/224.2.2.70:10001$IPV4•线路470-99999
四川卫视,http://101.19.150.236:808/udp/224.2.2.70:10001$IPV4•线路471-99999
四川卫视,http://101.19.150.112:808/udp/224.2.2.70:10001$IPV4•线路472-99999
四川卫视,http://101.19.150.56:808/udp/224.2.2.70:10001$IPV4•线路473-99999
四川卫视,http://101.19.150.239:808/udp/224.2.2.70:10001$IPV4•线路474-99999
四川卫视,http://101.19.150.170:808/udp/224.2.2.70:10001$IPV4•线路475-99999
四川卫视,http://101.19.150.245:808/udp/224.2.2.70:10001$IPV4•线路476-99999
四川卫视,http://101.19.150.211:808/udp/224.2.2.70:10001$IPV4•线路477-99999
四川卫视,http://123.182.247.236:8092/hls/41/index.m3u8$IPV4•线路478-99999
四川卫视,http://113.64.147.56:8081/hls/52/index.m3u8$IPV4•线路479-99999
四川卫视,http://113.64.147.56:8081/hls/71/index.m3u8$IPV4•线路480-99999
四川卫视,http://113.64.147.8:8081/hls/52/index.m3u8$IPV4•线路481-99999
四川卫视,http://113.64.147.8:8081/hls/71/index.m3u8$IPV4•线路482-99999
四川卫视,http://113.64.147.90:8081/hls/52/index.m3u8$IPV4•线路483-99999
四川卫视,http://113.64.147.90:8081/hls/71/index.m3u8$IPV4•线路484-99999
四川卫视,http://113.64.147.86:8081/hls/52/index.m3u8$IPV4•线路485-99999
四川卫视,http://113.64.147.86:8081/hls/71/index.m3u8$IPV4•线路486-99999
四川卫视,http://113.64.147.46:8081/hls/52/index.m3u8$IPV4•线路487-99999
四川卫视,http://113.64.147.46:8081/hls/71/index.m3u8$IPV4•线路488-99999
四川卫视,http://113.64.147.228:8081/hls/52/index.m3u8$IPV4•线路489-99999
四川卫视,http://113.64.147.228:8081/hls/71/index.m3u8$IPV4•线路490-99999
四川卫视,http://113.64.147.235:8081/hls/52/index.m3u8$IPV4•线路491-99999
四川卫视,http://113.64.147.235:8081/hls/71/index.m3u8$IPV4•线路492-99999
四川卫视,http://113.64.147.201:8081/hls/52/index.m3u8$IPV4•线路493-99999
四川卫视,http://113.64.147.201:8081/hls/71/index.m3u8$IPV4•线路494-99999
四川卫视,http://113.64.147.234:8081/hls/52/index.m3u8$IPV4•线路495-99999
四川卫视,http://113.64.147.234:8081/hls/71/index.m3u8$IPV4•线路496-99999
四川卫视,http://113.110.79.88:808/hls/140/index.m3u8$IPV4•线路497-99999
四川卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$IPV4•线路498-99999
四川卫视,http://115.207.170.162:55555/udp/233.50.200.118:5140$IPV4•线路499-99999
四川卫视,http://115.207.170.162:55555/udp/233.50.201.139:5140$IPV4•线路500-99999
四川卫视,http://111.11.123.42:6610/030000001000/scws/scws.m3u8?livemode=1$IPV4•线路501-99999
四川卫视,http://115.207.170.162:55555/udp/233.50.201.61:5140$IPV4•线路502-99999
四川卫视,http://125.120.192.20:4022/udp/233.50.200.118:5140$IPV4•线路503-99999
四川卫视,http://125.120.192.20:4022/udp/233.50.201.139:5140$IPV4•线路504-99999
四川卫视,http://125.120.192.20:4022/udp/233.50.201.61:5140$IPV4•线路505-99999
四川卫视,http://125.121.220.174:4022/udp/233.50.200.118:5140$IPV4•线路506-99999
四川卫视,http://125.121.220.174:4022/udp/233.50.201.139:5140$IPV4•线路507-99999
四川卫视,http://125.121.220.174:4022/udp/233.50.201.61:5140$IPV4•线路508-99999
四川卫视,http://1.69.180.138:4022/rtp/226.0.2.179:9344$IPV4•线路509-99999
四川卫视,http://1.69.180.138:4022/rtp/226.0.2.42:8248$IPV4•线路510-99999
四川卫视,http://175.10.230.91:8081/tsfile/live/0123_1.m3u8$IPV4•线路511-99999
四川卫视,http://113.65.9.137:4014/udp/239.77.1.215:5146$IPV4•线路512-99999
四川卫视,http://113.65.9.137:4014/udp/239.77.0.159:5146$IPV4•线路513-99999
四川卫视,http://14.117.233.59:9000/udp/239.77.1.215:5146$IPV4•线路514-99999
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路515-99999
四川卫视,http://alvin.ergotron.net:8000/udp/239.77.1.215:5146$IPV4•线路516-99999
四川卫视,http://1.24.190.98:10080/hls/86/index.m3u8$IPV4•线路517-99999
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv$IPV4•线路518-99999
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8$IPV4•线路519-99999
四川卫视,http://115.153.254.81/PLTV/88888888/224/3221226693/51813384.smil/index.m3u8?fmt=ts2hls$IPV4•线路520-99999
四川卫视,http://115.153.254.81/PLTV/88888888/224/3221226693/51813384.smil/index.m3u8?fmt=ts2hls$IPV4•线路521-99999
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路522-99999
四川卫视,http://alvin.ergotron.net:8000/udp/239.77.1.215:5146$IPV4•线路523-99999
四川卫视,http://1.24.190.98:10080/hls/86/index.m3u8$IPV4•线路524-99999
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv$IPV4•线路525-99999
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8$IPV4•线路526-99999
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路527-99999
